userName,score,at,content,sentimen
Pengguna Google,1,6/12/2024 3:11,"Jenius Aplikasi Sampah ! Uang saya hilang di jenius 1 jutaan dengan notice debit ...padahal saya sudah bayar tagihan bulan juni,,, ini namanya pencurian,,, saya tunggu etikat baiknya 1x24 jam kalau tidak dikembalikan uang saya, akan saya laporkan ke ojk dan ppatk ini aplikasi mencuri uang saya...",negatif
Pengguna Google,1,6/12/2024 2:55,"Nge lag parah, tiap make selalu kayak gitu, cuman modal promosi doang banyak yang unduh",negatif
Pengguna Google,1,6/12/2024 1:53,Saran gua jgn ada yg pakai Aplikasi korub biaya pajak nya gede banget saldo ku kepotong banyak banget gara gara bayar feesible,negatif
Pengguna Google,1,6/11/2024 19:40,Signal bagus wifi madep susah masuk,negatif
Pengguna Google,1,6/11/2024 16:44,"mohon untuk tanggapannya karna saya tidak bisa masuk akun saya, selalu ada tulisan ""Sesimu telah berakhir"" mohon untuk segera di perbaiki",netral
Pengguna Google,1,6/11/2024 11:47,"Akun belum Aktif, udah verifikasi video call sudah verifikasi ke bank BTPN juga masih belum aktif sudah 1x 24 jam. Katanya wajib aktivasi akun jenius tp ga aktif2 kata CS bank BTPN nya, sialan!!",negatif
Pengguna Google,1,6/11/2024 10:08,Proses pengkinian data sudah sesuai....dri BANK BTPN proses permohonan pengajuan investigasi .....menunggu 10 hari ga ada penyelesaian.... DAPAT EMAIL MAIN TUTUP REKENING TUTUP AKUN JENIUS WUY.....ADA SALDO UANG SAYA 3.000.000 JANGAN BIKIN RUGI NASABAH...... APLIKASI GAGAL TOTAL...... BIKIN RUGI UANG TENAGA PIKIRAN BANGKEEEE333.....KAU JENIUS,negatif
Pengguna Google,1,6/11/2024 4:01,"Aplikasi penipuan masa setelah selesai register kit gk bisa masuk sandi salah terus ,ini pencurian data diri",negatif
Pengguna Google,1,6/11/2024 2:43,"Hp rusak, mau pindah ke hp baru susahnya minta ampun. Selalu gagal verifikasi wajah. Bikin nasabah males mau pake lg lah...",negatif
Pengguna Google,1,6/10/2024 16:39,"Aplikasi sampah, bikin aplikasi setengah2",negatif
Pengguna Google,1,6/10/2024 7:25,"tidak bisa login setelah hp d servis , ,ribet suruh datang ke kantor atau telpon habisin pulsa..",negatif
Pengguna Google,1,6/9/2024 16:37,Aplikasi eror...parah,negatif
Pengguna Google,1,6/9/2024 13:18,Rumit Bikin Akun nya,negatif
Pengguna Google,1,6/9/2024 9:52,"Tolong pihak jenius ...masa login gk bisa padahal pengajuan pinjaman udah masuk ...login akun gk bisa masa sesi anda berakhir...tolong diperbaiki pihak jenius dan aktor""ya .. padahal uang masih ada disitu blm ditarik gimana mau bayar cicilan ya uang aja GK bisa diambil ..dasar buruk apk ya .... hati""kalo mau pake apk macam ini GK jls",negatif
Pengguna Google,1,6/9/2024 9:47,"MAU MASUK AJA RIBET, RUGI UANG GUEEEEEE, HARAM LO",negatif
Pengguna Google,1,6/9/2024 7:55,"Verifikasi video call,,cs bilang data ktp tidak terbaca,, padahal KTP nya jelas terbaca,, camera cs nya aja kali yang burik,, pake nyuruh print ulang KTP lagi di disdukcapil,, auto uninstall!!!",negatif
Pengguna Google,1,6/9/2024 7:00,saya belum pernah menerima uang pinjaman dari aplikasi jenius. tapi kenapa saya mendapat pesan gmail sama pesan watsapp yang isinya segera bayar cicilan. untuk buka aplikasinya juga selalu logout sendiri gak bisa masuk.,negatif
Pengguna Google,1,6/8/2024 14:12,Abis daftar login daftar flexicash reject Pdhl slik ojk bagus Di perbankan bca mandiri bni bri pengajuan lancar aja,negatif
Pengguna Google,1,6/8/2024 13:57,"1. Aplikasi lemot buangeett 2. Pas masukkin pin tiba2 keluar sendiri, bahkan muncul pop up tutup paksa 3. OTP gak masuk2 Intinya NOT RECOMMENDED untuk aplikasinya",negatif
Pengguna Google,1,6/8/2024 13:17,"Saya tidak tau Ada biaya feesible setelah mengaktifkan kembali, terdebit saldonya tnpa ada pemberitauhan sebelumnya, yang mau mengaktifkan kembali jeniusnya di pikirÂ² dulu mending ke bank degital lainnya.",negatif
Pengguna Google,1,6/8/2024 10:48,ðŸ¤¡,netral
Pengguna Google,1,6/8/2024 10:28,Ribet cuma lupa password az susah,negatif
Pengguna Google,1,6/8/2024 6:39,Jelek,negatif
Pengguna Google,1,6/8/2024 0:55,"sulit untuk melakukan verifikasi data, sudah di coba berulang2 seperti itu terus tdk jelas. jaga data saya jgn di salagunakan ini akun akan saya unistal 8/6/24",negatif
Pengguna Google,1,6/7/2024 18:40,Ga bisa log in mental mulu langsung ke close . Benerin lah,negatif
Pengguna Google,1,6/7/2024 15:36,Kenapa setiap usai buat pin tiba tiba log out otomatis....apa kena blok sampe k bisa masuk sama sekali.....,negatif
Pengguna Google,1,6/7/2024 14:29,setelah di update apliaksi nya malah gak bisa login. parah ini aplikasi busuk,negatif
Pengguna Google,1,6/7/2024 13:35,"Kurang bisa diandalkan buat perbankan pribadi. aplikasinya lemot banget, update saldonya kelamaan juga kalo bayar pinjaman. ga asik nih aplikasinya",negatif
Pengguna Google,1,6/7/2024 9:56,Akun hangus karena lupa pasword. Setelah registrasi ulang harus hapus dulu akun yang masuk di device lama. Mana bisa?!!!! Login aja ga bisa gimana mau hapus akun di device lama? Ribet banget ini aplikasi.,negatif
Pengguna Google,1,6/7/2024 8:56,"bisa bisanya masukin pin malah ngecrash mulu aplikasinya, apa ada solusi? saya juga mengajukan pembenaran nama juga belom ada feedback",negatif
Pengguna Google,1,6/7/2024 8:23,Aplikasi pinjol GK jelas.. minta data ini itu bahkan video call tapi. hasilnya zonk..,negatif
Pengguna Google,1,6/7/2024 6:42,"Perlu di perbaiki!!sering sekali sudah bayar saldo malah tidak masuk ke apk,,malah dikenakan denda keterlambatan,, banyak sekali bug yang harus diperhatikan dan di perbaiki aplikasi nya..",negatif
Pengguna Google,1,6/7/2024 4:02,"saya mau log in tidak bisa,sudah berhasil mengajukan pinjaman tapi dana tidak bisa dipakai dan aplikasi eror terus,tibaÂ² dapat email ada tagihan yg harus dibayar,padahal dana belum saya gunakan sama sekali,bagaimana ya pihak jenius??kalo ada apa apa saya tidak bertanggung jawab!",negatif
Pengguna Google,1,6/7/2024 2:58,ParahÂ²...makin lama makin bobrok aj nih apk...ðŸ¤¦ðŸ»,negatif
Pengguna Google,1,6/6/2024 6:35,Btn memang bikin emosi. Data udah bener tapi ga bisa registrasi. Mau masuk katanya tertaut di perangkat lain. Padahal ada duit mau buat bayar kuliah,negatif
Pengguna Google,1,6/6/2024 3:44,"Gajelas, ribet... vc malah di off, kocak",negatif
Pengguna Google,1,6/6/2024 2:12,Aplikasih bosok dan pemaksaan penginstallan oleh sales dan pemerasan sejumlah uang,negatif
Pengguna Google,1,6/5/2024 18:58,App sering gangguan. Kalau gk gangguan juga lemot. Ubah limit seenaknya. Tarik tunai sering gagal. CC juga sering error.,negatif
Pengguna Google,1,6/5/2024 15:21,Pembayaran kartu kredit jenius dari beda bank kena fee 50rb Tidak bayar bayar tagihan kartu kredit ke sesama jenius Kacau banget Rusak Segitu banget caranya biar semua orang pakai tabungannya wkwk Yaudah ya saya gak akan bayar tagihan kartu kreditnya. Bye,negatif
Pengguna Google,1,6/5/2024 11:37,Aktivasi jenius sangat sulit... Saya ajukan pinjaman di jenius malah akun jenius di blokir.. Dan coba hubungi help jenius kata disuruh pengkinian data ke kantor cabang terdekat. Dan yg mengejutkan saya kata staf kantor cabang btpn mereka tidak diperbolehkan membuka blokir akun saya meskipun data saya sudah lengkap.. Saya ajukan penghapusan aku malah di tolak.. Dari pihak bank btpn tolong bantu saya..,negatif
Pengguna Google,1,6/5/2024 9:41,Kenapa tidak bisa di mainkan,negatif
Pengguna Google,1,6/5/2024 7:59,Aplikasi jembuuuuuttt...... gak mutu blas.. Call center gak guna,negatif
Pengguna Google,1,6/5/2024 7:39,Aplikasi yg menyusahkan nasabah... mendadak sendiri memblokir rekening nasabah. Nasabah harus datang ke cab utk verifikasi wajah. Call center hanya menjawab dgn normatif tanpa solusi yg katanya genius tapi nol besarrrr.... saya nasabah yg kecewa...catat itu,negatif
Pengguna Google,1,6/5/2024 6:47,"Mohon maaf, mengapa saya tidak bisa melakukan registrasi aplikasi ini. Teman saya pun begitu. Mohon diperbaiki",negatif
Pengguna Google,1,6/5/2024 5:07,ga beres daftar aja susah,negatif
Pengguna Google,1,6/5/2024 4:26,aplikasi Sampah..blom juga apa apa dah gak bisa di buka..n datang tagihan ..bapak kau lah suruh bayar,negatif
Pengguna Google,1,6/5/2024 1:51,Aplikasi gak guna kena ngga bisa masuk setelah sudah mendaftar semua data data saya. Sya tolong data data saya di hapus jangan di salah gunakan. Kalo data data saya di salah gunakan saya akan melaporkan kepada pihak yang berwajib,negatif
Pengguna Google,1,6/4/2024 16:07,Parah apk nya bank digital ter parah jelek,negatif
Pengguna Google,1,6/4/2024 15:46,gaguna janck,negatif
Pengguna Google,1,6/4/2024 14:37,"Mau log in aja di persulit,padahal saya masih punya cicilan.terus gimana bayarnya kalo ga bisa log in,jangan salahkan saya kalo saya ga bayar cicilan",negatif
Pengguna Google,1,6/4/2024 10:30,Kocak banget baru registrasi aja di persulit apalagi pelayanan nya,negatif
Pengguna Google,1,6/4/2024 10:25,"ini aplikasi kenapa ya, ga bisa login ga bisa login, setelah bisa login tiba tiba ada penarikan 10 jt tolong perhatiin dong",negatif
Pengguna Google,1,6/4/2024 10:15,Msh pake ni app? Ga janji ye... Cm jd beban idup gw!!!,negatif
Pengguna Google,1,6/4/2024 5:36,"Mau penutupan kredit susah banget anjir , udah nelpon cs hampir berapa kali ya sampai pulsa 100 rb abis di tambah cs lemot parah ,aplikasi sampah",negatif
Pengguna Google,1,6/4/2024 5:22,Saya mau bayar paylater buka aplikasi nya saja susah udah tlp ke help jenius ga kasih solusi ini gmna,negatif
Pengguna Google,1,6/4/2024 0:47,Mana maksa udah gtu ga bisa nutup rekening,negatif
Pengguna Google,1,6/3/2024 12:42,Tolong data d hapus saja . Proses nya cukup ribet dan lama . Trmksh,negatif
Pengguna Google,1,6/3/2024 7:58,Aplikasi tidak bermamfaat,negatif
Pengguna Google,1,6/3/2024 6:15,Sangat ringan dan mudah digunakan,positif
Pengguna Google,1,6/3/2024 4:51,Apk dengan mafia terhebat ya jenius ini sangat jenius menipu orang setelah pengajuan dana tidak bisa di pakai mau top up dana tiba tiba keluar mau login lagi tidak bisa terus tagihan berjalan ini gimana ini data saya sudah masuk kontak darurat terus di teror,negatif
Pengguna Google,1,6/3/2024 4:04,Buruk slow response,negatif
Pengguna Google,1,6/3/2024 4:00,"Nyoba install lagi niat buat jadiin bank utama, di isi saldo malah ilang ""Terkena Biaya"" parah jenius.",negatif
Pengguna Google,1,6/2/2024 14:18,"Parah si udh berhasil pengajuan dan cair malah logout saat akan melakukan transaksi dan tidak dapat login kembali, sudah coba menghubungi customer service baik di email atau telpon tetep gk Nemu solusi,apabila dikemudian hari ada tagihan saya tidak bertanggung jawab dikarenakan dana yang di ajukan belum dipakai dan Masi nyangkut di aplikasi",negatif
Pengguna Google,1,6/2/2024 13:25,"Saya sangat kesal terhadap aplikasi ini, saya mau menonaktifkan kartu kredit, di suruh nelpon 1500365 sampe pulsa saya habis 50 ribu 4x nlp, tp blm selesai ngomong sambungan udh terputus, begitu seterus nya sampe 4x parah ... parah banget",negatif
Pengguna Google,1,6/2/2024 12:51,"Hati hati simpan uang disini, aplikasi suka main blokir sembarangan.",negatif
Pengguna Google,1,6/2/2024 12:35,"Baru daftar , Belum Ngajuin FS jga Lngsung di blokir kocak emng, RUSAK !!",negatif
Pengguna Google,1,6/2/2024 11:54,Aplikasi jelek,negatif
Pengguna Google,1,6/2/2024 7:20,Banyak troublee!!!!! Mau login aja gak bisa terus. Aplikasi freak mana ada saldo,negatif
Pengguna Google,1,6/2/2024 7:01,Gimana sih ini aplikasi nya lgi butuh mw TF uang malah gak bisa dipake.pin sudah bener password jg bener tp gak bisa bisa jg.hadehhh gimana dong ini tolong lah diperbaiki,negatif
Pengguna Google,1,6/2/2024 6:41,"Akhir akhir ini entah kanap jadi susah login,udah coba hapus trus install lagi tetep sama aja, tolong untuk masalah ini diperbaiki karana ini sangat merugikan penggunanya.",negatif
Pengguna Google,1,6/2/2024 6:40,Mf gmna cara penghapusan akun di jenius.....,netral
Pengguna Google,1,6/2/2024 6:24,Aplikasinya kok nggak bisa di buka yaah ? Lagi error kah ? Atau sedang pembaharuan ?,netral
Pengguna Google,1,6/2/2024 6:16,"Aplikasi layanan terburuk, gk bisa dibuka bikin malu mau bayar pake QR tiba-tiba aplikasi gak bisa dibuka. Bikin malu aja. Sudah hampir 2jam masih gak bisa dibuka",negatif
Pengguna Google,1,6/2/2024 5:51,"parahh,abis update gabisa dibuka lagi,stuck di masukin pin doang",negatif
Pengguna Google,1,6/2/2024 5:51,"Kak tolong di bantu saya masukkan pun udh benar tapi kok gak bisa masuk masuk ya,",netral
Pengguna Google,1,6/2/2024 5:49,Tidak bisa login,negatif
Pengguna Google,1,6/2/2024 5:49,GAK BISA DIBUKA ðŸ˜­ DUITKU DISINI SMUAAAAA,negatif
Pengguna Google,1,6/2/2024 5:40,"Masa diupdate malah gabisa login, padahal lagi butuhh",negatif
Pengguna Google,1,6/2/2024 5:37,"skrg susah mau login, pake sidik jari ga mempan, pake password jga ga mempan, ga ngerti kenapa skrg susah kali masuk nya",negatif
Pengguna Google,1,6/2/2024 5:35,Habis update kenapa ga bisa login parah.,negatif
Pengguna Google,1,6/2/2024 5:14,Parah gk bisa login...,negatif
Pengguna Google,1,6/2/2024 5:09,"Parah,giliran mau bayar pakai qris malah gk bisa di buka2 aplikasi jenius",negatif
Pengguna Google,1,6/2/2024 5:00,"Aneh tibaÂ² gabisa di buka, masukin sidik jari aja sampek salah, password dah bener, aneh aneh anehhhhhh",negatif
Pengguna Google,1,6/2/2024 4:50,Ini kenapa nda bisa login padal sudah diupdet mana lagi urgen,negatif
Pengguna Google,1,6/2/2024 4:43,Parah sumpah jelek banget. Masa ia keuangan kita pribadi di aplikasi kek gini. Mau login gk bisa2,negatif
Pengguna Google,1,6/2/2024 4:39,Gak bisa login. Aplikasi aneh,negatif
Pengguna Google,1,6/2/2024 4:26,"Apk gak mutu, mau login susah bgt. Udh mana selesnya suka maksa maksa. Gausah download, mau login aja susah. Kl gak ada duitnya jg bakal gw lgsg uninstall. Ini krn seles maksa aja jd download",negatif
Pengguna Google,1,6/2/2024 4:24,"Wifi lancar, data seluler juga lancar, buka apps mobile banking lain ga ada masalah, nih buka jenius, mau finger atau teken pin, dah siap teken, ga ada respon lagi, stuck, mana ada yang urgent, duit di sono, ya tuhan, dah pake setahun lebih, baru x ini kek gini",negatif
Pengguna Google,1,6/2/2024 4:09,Ini kenapa habis update malah ga bisa login sama sekali. Mau transaksi jadi ga bisa kan,negatif
Pengguna Google,1,6/2/2024 4:01,Kenapa abis update malah ga bisa log in ya ??? Wah parah,negatif
Pengguna Google,1,6/2/2024 3:51,Kenapa gak bisa login lagi!!!,negatif
Pengguna Google,1,6/1/2024 11:03,"Gimana mau daftar, bikin pasword aja kendala terus. Pdhl udah sesuai tapi gagal lanjut. Udah kebanyakan nasabah ya jadi ga nerima nasabah baru?",negatif
Pengguna Google,1,6/1/2024 10:29,"Gimana si aplikasi jenius ini, saya ada pinjaman disitu tp akun saya diblokir gabisa dibuka, terus gimana saya mau bayar utangnya, nanti yg ada utangnya berbunga terus nama saya jadi cacat, tolong dong bantuannya gimana iniiii",negatif
Pengguna Google,1,6/1/2024 2:11,Sangat Burukkk,negatif
Pengguna Google,1,6/1/2024 0:34,Palah... bayar bener... speleter y g bisa lgi di pake.. sangat mencewakaan nasabah... ga bakalaan make lgi aplikasi macem apa..,negatif
Pengguna Google,1,5/31/2024 15:39,Saya baru acc pinjaman 2 jt saya coba top up dana 100k dan transaksi gagal..sekarang saat saya mau login ga bisa terus padahal didalam aplikasi saya sudah ada pinjaman 2 jt..ini nnti gimana saya kalau mau bayar angsuran kalau ngga bisa dibuka apk nya..tolong perbaiki atau batalkan saja pinjaman saya dan hapus data saya kalau cuma begini terus..sangaat kecewaaa,negatif
Pengguna Google,1,5/31/2024 13:32,Aplikasi belom siap lounching...parahhhh.....kalau di bandingkan dengan aplikasi mobil banking yg lain..aplukasi ini jauh tertinggal.masih banyak yg perlu di perbaiki secara system. Kebawa emosi pengen banting HP rasanya..hadehhhh...,negatif
Pengguna Google,1,5/31/2024 13:30,Aplikasi jelek. Udah tahap terakhir buka rekening malah gagal terus!!!,negatif
Pengguna Google,1,5/31/2024 7:01,Loadingnya lama sekali,negatif
Pengguna Google,1,5/31/2024 5:42,Promosinya maksa ya,negatif
Pengguna Google,1,5/31/2024 2:07,Daftar pas sampe password terjadi kesalahan. Apaan coba,negatif
Pengguna Google,1,5/31/2024 1:39,"Udh buat akun pas Mao hubungkan no telpon gak bisa,,mulai hari ini sy uninstall sy kira bisa ajukan pinjaman tau nya susah pas Mao hubungkan no",negatif
Pengguna Google,1,5/30/2024 23:11,Aplikasi mbaking terlemot yang pernah saya pakai sangT2 lemot apalagi ketika akan transfer harus masih banyak pembaharuan sisstm.dulu jika sdh siap.baru launc jenius nya,negatif
Pengguna Google,1,5/30/2024 17:27,"SPG nya tolol maksa banget biar ngisi saldo 500 rb, karna gua kaga mau malah ngambek, bodoh sekali epribadehhðŸ¤£",negatif
Pengguna Google,1,5/30/2024 14:14,Ngelag,negatif
Pengguna Google,1,5/30/2024 13:05,Ini tolong kenapa saya gak bisa reset password saya,netral
Pengguna Google,1,5/30/2024 7:28,Belum di pakai 1 bulan SDH banyak masalah apk ini keblokir lah kayak di persulit niat baik mau bayar buang buang waktu aja,negatif
Pengguna Google,1,5/30/2024 6:15,"Namanya Jenius tapi aplikasinya gag jenius..tiba2 gag bisa masuk, trs ada yang minta akses ke akun... Parah emang ini jenius tapi gag jenius.. Lebih duluan ada daripada DANA, tapi Dana lebih banyak Smart dan lebih banyak dipakai skrng l",negatif
Pengguna Google,1,5/30/2024 5:17,"Aplilasi aneh,,, buka aplikasi lemot udah tu salah pin blokir ngurus nya betele tele bolak balik tlp call senter, disuruh ke boot, ke boot disuruh tunggu 7 hari kerja sampe sekarang gak aktip aktip,, bikin atm di batasi sehari 5 orang seumur hidup saya baru ini urus atm di batasi 5 orang itu pun harus antri dari jam 7 pagi,,,, anehhh",negatif
Pengguna Google,1,5/30/2024 4:25,"Marketing mohon mohon mintak instal aplikasi dan daftar rekening. setelah itu didaftarkan kartu kredit untuk menutup target marketing. aplikasi posisi sudah diuninstal dari 1 tahun yg lalu tiba tiba muncul tagihan kartu kredit, padahal kartu kredit belum di aktivasi dan kartu masih tersegel rapi belum pernah dibuka. Jenius kurang keamanan sampai bisa dibobol. telp telp setiap hari mengenai tagihan. mengganggu kerjaan. sudah laporan belum ada tanggapan. Tolong ulasan saya diperhatikan.",negatif
Pengguna Google,1,5/30/2024 2:11,Nih ribet bangetttt,negatif
Pengguna Google,1,5/29/2024 15:50,aplikasi yang buruk !!! tlpon call center nyaa jugaaa sangatt merugikannn terlalu mahal 20 detik nlpon makan plsa smpai 58.000 itupun ndk tembusss nlpon operatornyaa !! sangatt jelek jeniuss in ribet dan tidak layakkkkkkkk,negatif
